Pathogen,Host_clean,Disease_name,HostTaxID,PathogenTaxID,PathogenGenus,PathogenFamily,PathogenOrder,PathogenClass,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,in_gibb_etal,in_empres_i,PHEIC risk,MainSource
Alphainfluenzavirus influenzae (H7N9),Thryomanes bewickii,Influenza (H7N9 avian influenza),241536,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,TROGLODYTIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Nisaetus cirrhatus,Influenza (H7N9 avian influenza),252795,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Accipiter cooperii,Influenza (H7N9 avian influenza),261198,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Gallicrex cinerea,Influenza (H7N9 avian influenza),261967,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,RALLIDAE,GRUIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Calidris ruficollis,Influenza (H7N9 avian influenza),272047,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Lanius schach,Influenza (H7N9 avian influenza),276763,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LANIIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Arenaria melanocephala,Influenza (H7N9 avian influenza),279931,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Bucephala albeola,Influenza (H7N9 avian influenza),279934,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Calidris minutilla,Influenza (H7N9 avian influenza),279935,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Calidris alba,Influenza (H7N9 avian influenza),279936,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Calidris pusilla,Influenza (H7N9 avian influenza),279961,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Chlidonias hybrida,Influenza (H7N9 avian influenza),297805,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Falco cherrug,Influenza (H7N9 avian influenza),345164,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,FALCONIDAE,FALCONIFORMES,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Falco cherrug,Influenza (H7N9 avian influenza),345164,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,FALCONIDAE,FALCONIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Podiceps cristatus,Influenza (H7N9 avian influenza),345573,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PODICIPEDIDAE,PODICIPEDIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Melanitta fusca,Influenza (H7N9 avian influenza),371864,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Bubo scandiacus,Influenza (H7N9 avian influenza),371907,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STRIGIDAE,STRIGIFORMES,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Pluvialis fulva,Influenza (H7N9 avian influenza),371922,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CHARADRIIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Onychoprion fuscatus,Influenza (H7N9 avian influenza),425648,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Neogale vison,Influenza (H7N9 avian influenza),452646,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,MAMMALIA,MUSTELIDAE,CARNIVORA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Neogale vison,Influenza (H7N9 avian influenza),452646,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,MAMMALIA,MUSTELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Netta peposaca,Influenza (H7N9 avian influenza),541013,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Pusa caspica,Influenza (H7N9 avian influenza),693431,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,MAMMALIA,PHOCIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Corvus splendens,Influenza (H7N9 avian influenza),701737,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CORVIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),pipistrellus ceylonicus,Influenza (H7N9 avian influenza),1081694,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Coccycua minuta,Influenza (H7N9 avian influenza),1118526,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CUCULIDAE,CUCULIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Chroicocephalus ridibundus,Influenza (H7N9 avian influenza),1192867,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Chroicocephalus ridibundus,Influenza (H7N9 avian influenza),1192867,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Ichthyaetus melanocephalus,Influenza (H7N9 avian influenza),1288290,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Taphozous perforatus,Influenza (H7N9 avian influenza),1381355,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,MAMMALIA,EMBALLONURIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Chroicocephalus novaehollandiae,Influenza (H7N9 avian influenza),2547444,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Chroicocephalus brunnicephalus,Influenza (H7N9 avian influenza),2772041,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Spodiopsar sericeus,Influenza (H7N9 avian influenza),3151063,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STURNIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),lyroderma lyra,Influenza (H7N9 avian influenza),3371112,11320,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Dromaius novaehollandiae,Influenza (H7N9 avian influenza),8790,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CASUARIIDAE,STRUTHIONIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Struthio camelus,Influenza (H7N9 avian influenza),8801,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STRUTHIONIDAE,STRUTHIONIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Aix galericulata,Influenza (H7N9 avian influenza),8832,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Aix sponsa,Influenza (H7N9 avian influenza),8833,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anas capensis,Influenza (H7N9 avian influenza),8837,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Mareca penelope,Influenza (H7N9 avian influenza),8838,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anas platyrhynchos,Influenza (H7N9 avian influenza),8839,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anas platyrhynchos,Influenza (H7N9 avian influenza),8840,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anser anser,Influenza (H7N9 avian influenza),8843,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anser cygnoides,Influenza (H7N9 avian influenza),8845,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anser indicus,Influenza (H7N9 avian influenza),8846,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anser,Influenza (H7N9 avian influenza),8847,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Anser caerulescens,Influenza (H7N9 avian influenza),8849,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Branta canadensis,Influenza (H7N9 avian influenza),8853,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Cairina moschata,Influenza (H7N9 avian influenza),8855,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Cereopsis novaehollandiae,Influenza (H7N9 avian influenza),8858,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Chloephaga picta,Influenza (H7N9 avian influenza),8861,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Coscoroba coscoroba,Influenza (H7N9 avian influenza),8863,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Cygnus atratus,Influenza (H7N9 avian influenza),8868,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Cygnus olor,Influenza (H7N9 avian influenza),8869,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Dendrocygna autumnalis,Influenza (H7N9 avian influenza),8873,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Dendrocygna eytoni,Influenza (H7N9 avian influenza),8875,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Dendrocygna viduata,Influenza (H7N9 avian influenza),8876,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Mergus merganser,Influenza (H7N9 avian influenza),8880,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Oxyura jamaicensis,Influenza (H7N9 avian influenza),8884,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Nycticorax nycticorax,Influenza (H7N9 avian influenza),8901,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ARDEIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Podargus strigoides,Influenza (H7N9 avian influenza),8905,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PODARGIDAE,CAPRIMULGIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Vanellus spinosus,Influenza (H7N9 avian influenza),8909,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CHARADRIIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Larus marinus,Influenza (H7N9 avian influenza),8912,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Larus fuscus,Influenza (H7N9 avian influenza),8915,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Calidris alpina,Influenza (H7N9 avian influenza),8919,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Ciconia ciconia,Influenza (H7N9 avian influenza),8928,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CICONIIDAE,CICONIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Columba livia,Influenza (H7N9 avian influenza),8932,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,COLUMBIDAE,COLUMBIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Columba,Influenza (H7N9 avian influenza),8933,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Caracara plancus,Influenza (H7N9 avian influenza),8951,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,FALCONIDAE,FALCONIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Falco peregrinus,Influenza (H7N9 avian influenza),8954,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,FALCONIDAE,FALCONIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Astur gentilis,Influenza (H7N9 avian influenza),8957,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Aegypius monachus,Influenza (H7N9 avian influenza),8959,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Aquila chrysaetos,Influenza (H7N9 avian influenza),8962,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Circus aeruginosus,Influenza (H7N9 avian influenza),8964,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Haliaeetus albicilla,Influenza (H7N9 avian influenza),8969,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Ortalis vetula,Influenza (H7N9 avian influenza),8984,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CRACIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Numida meleagris,Influenza (H7N9 avian influenza),8996,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,NUMIDIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Numididae,Influenza (H7N9 avian influenza),8997,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Bonasa umbellus,Influenza (H7N9 avian influenza),9000,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Gallus gallus,Influenza (H7N9 avian influenza),9031,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Lophura ignita,Influenza (H7N9 avian influenza),9044,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Lophura nycthemera,Influenza (H7N9 avian influenza),9046,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Pavo cristatus,Influenza (H7N9 avian influenza),9049,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Pavo muticus,Influenza (H7N9 avian influenza),9050,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Phasianus colchicus,Influenza (H7N9 avian influenza),9054,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Alphainfluenzavirus influenzae (H7N9),Alectoris chukar,Influenza (H7N9 avian influenza),9078,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
