disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pathogen_family,pathogen_genus,pheic_risk,host,host_tax_id,host_class,host_order,host_family,detection_method,main_source,vector_species,vector_group,evidence_strength,vector_evidence_basis,vector_record_sources,vector_supporting_row_count,assignment_basis,host_vector_species,vector_taxon_rank,vector_species_needs_review,vector_host_record_count,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,vector_join_key,link_type,vector_join_match_type,taxonomy_caution
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,12,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Australia; Brazil; Mexico; Singapore; Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culex salinarius,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex salinarius,species,FALSE,1,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culex sitiens,mosquito,candidate,efsa_appendix_g,EFSA; lit_review,2,disease_level_inherited,Culex sitiens,species,FALSE,2,Culex sitiens,VectorMap,BloodMealMap,blood_meal,Australia; Singapore,,culex sitiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,9,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culex univittatus,mosquito,probable,efsa_appendix_g,EFSA; lit_review,2,disease_level_inherited,Culex univittatus,species,FALSE,1,Culex univittatus,VectorMap,BloodMealMap,blood_meal,South Africa,,culex univittatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culiseta inornata,mosquito,candidate,lab,EFSA; lit_review,2,disease_level_inherited,Culiseta inornata,species,FALSE,4,Culiseta inornata,VectorMap,BloodMealMap,blood_meal,Unites States,,culiseta inornata,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Equus ferus,1114792,mammalia,perissodactyla,equidae,PCR/Sequencing,VIRION,Culiseta melanura,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Culiseta melanura,species,FALSE,1,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,culiseta melanura,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Euphagus cyanocephalus,84817,aves,passeriformes,icteridae,Isolation/Observation,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,5,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Euphagus cyanocephalus,84817,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,5,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Euphagus cyanocephalus,84817,aves,passeriformes,icteridae,Isolation/Observation,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,2,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Euphagus cyanocephalus,84817,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,2,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Euphagus cyanocephalus,84817,aves,passeriformes,icteridae,Isolation/Observation,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,3,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Euphagus cyanocephalus,84817,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,3,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Falco peregrinus,8954,aves,falconiformes,falconidae,PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,1,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,4,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,4,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,4,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Falco sparverius,56350,aves,falconiformes,falconidae,PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,4,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Aedes albopictus,mosquito,confirmed,review,EFSA; lit_review,4,disease_level_inherited,Aedes albopictus,species,FALSE,1,Aedes albopictus,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes albopictus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes albopictus,mosquito,confirmed,review,EFSA; lit_review,4,disease_level_inherited,Aedes albopictus,species,FALSE,1,Aedes albopictus,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes albopictus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Aedes caspius,mosquito,candidate,review,lit_review,3,disease_level_inherited,Aedes caspius,species,FALSE,1,Aedes caspius,VectorMap,BloodMealMap,blood_meal,Russia,,aedes caspius,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes caspius,mosquito,candidate,review,lit_review,3,disease_level_inherited,Aedes caspius,species,FALSE,1,Aedes caspius,VectorMap,BloodMealMap,blood_meal,Russia,,aedes caspius,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Aedes dorsalis,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes dorsalis,species,FALSE,1,Aedes dorsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes dorsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes dorsalis,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes dorsalis,species,FALSE,1,Aedes dorsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes dorsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Aedes japonicus,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes japonicus,species,FALSE,1,Aedes japonicus,VectorMap,BloodMealMap,blood_meal,Switzerland,,aedes japonicus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes japonicus,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes japonicus,species,FALSE,1,Aedes japonicus,VectorMap,BloodMealMap,blood_meal,Switzerland,,aedes japonicus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Aedes notoscriptus,mosquito,candidate,review,EFSA; lit_review,2,disease_level_inherited,Aedes notoscriptus,species,FALSE,2,Aedes notoscriptus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Australia,,aedes notoscriptus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes notoscriptus,mosquito,candidate,review,EFSA; lit_review,2,disease_level_inherited,Aedes notoscriptus,species,FALSE,2,Aedes notoscriptus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Australia,,aedes notoscriptus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Aedes taeniorhynchus,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes taeniorhynchus,species,FALSE,2,Aedes taeniorhynchus,VectorMap,BloodMealMap,blood_meal,Brazil; Puerto Rico,,aedes taeniorhynchus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes taeniorhynchus,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes taeniorhynchus,species,FALSE,2,Aedes taeniorhynchus,VectorMap,BloodMealMap,blood_meal,Brazil; Puerto Rico,,aedes taeniorhynchus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,7,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Japan; Russia; Unites States,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,7,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Japan; Russia; Unites States,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Anopheles atroparvus,mosquito,candidate,review,lit_review,1,disease_level_inherited,Anopheles atroparvus,species,FALSE,17,Anopheles atroparvus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,ESP; United Kingdom,,anopheles atroparvus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Anopheles atroparvus,mosquito,candidate,review,lit_review,1,disease_level_inherited,Anopheles atroparvus,species,FALSE,17,Anopheles atroparvus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,ESP; United Kingdom,,anopheles atroparvus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Coquillettidia richiardii,mosquito,candidate,review,lit_review,1,disease_level_inherited,Coquillettidia richiardii,species,FALSE,1,Coquillettidia richiardii,VectorMap,BloodMealMap,blood_meal,Russia,,coquillettidia richiardii,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Gallus gallus,9031,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Coquillettidia richiardii,mosquito,candidate,review,lit_review,1,disease_level_inherited,Coquillettidia richiardii,species,FALSE,1,Coquillettidia richiardii,VectorMap,BloodMealMap,blood_meal,Russia,,coquillettidia richiardii,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
