disease_name,disease_name_clean,host,host_tax_id,host_class,host_order,host_family,pathogen_count_in_disease_host_network,pathogen_examples,detection_method_examples,main_source_examples,vector_species,vector_group,best_evidence_level,best_evidence_basis,record_sources,supporting_row_count,disease_vector_taxon_rank,disease_vector_review_needed,host_vector_species,vector_taxon_rank,vector_species_needs_review,vector_host_record_count,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,vector_join_key,link_type,vector_join_match_type,taxonomy_caution
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,anopheles pharoensis,mosquito,candidate,review,lit_review,1,species,FALSE,Anopheles pharoensis,species,FALSE,7,Anopheles pharoensis,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Egypt; Ethiopia; Kenya; Senegal; Tanzania,,anopheles pharoensis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,anopheles rufipes,mosquito,weak,review,lit_review,1,species,FALSE,Anopheles rufipes,species,FALSE,45,Anopheles rufipes,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Madagascar,,anopheles rufipes,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,anopheles squamosus,mosquito,probable,review,lit_review,3,species,FALSE,Anopheles squamosus,species,FALSE,73,Anopheles squamosus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Madagascar,,anopheles squamosus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,coquillettidia perturbans,mosquito,probable,review,lit_review,1,species,FALSE,Coquillettidia perturbans,species,FALSE,3,Coquillettidia perturbans,VectorMap,BloodMealMap,blood_meal,Unites States,,coquillettidia perturbans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex annulioris,mosquito,weak,review,lit_review,1,species,FALSE,Culex annulioris,species,FALSE,3,Culex annulioris,VectorMap,BloodMealMap,blood_meal,Kenya; Uganda,,culex annulioris,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex antennatus,mosquito,candidate,review,EFSA; lit_review; lit_review,5,species,FALSE,Culex antennatus,species,FALSE,6,Culex antennatus,VectorMap,BloodMealMap,blood_meal,Egypt; Kenya; Senegal; Uganda,,culex antennatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex bitaeniorhynchus,mosquito,probable,review,lit_review,1,species,FALSE,Culex bitaeniorhynchus,species,FALSE,5,Culex bitaeniorhynchus,VectorMap,BloodMealMap,blood_meal,India; Pakistan; Singapore,,culex bitaeniorhynchus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex erraticus,mosquito,candidate,efsa_appendix_g,EFSA; lit_review,2,species,FALSE,Culex erraticus,species,FALSE,2,Culex erraticus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex erraticus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex neavei,mosquito,candidate,review,lit_review,2,species,FALSE,Culex neavei,species,FALSE,1,Culex neavei,VectorMap,BloodMealMap,blood_meal,Kenya,,culex neavei,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex nigripalpus,mosquito,candidate,efsa_appendix_g,EFSA; lit_review,2,species,FALSE,Culex nigripalpus,species,FALSE,4,Culex nigripalpus,VectorMap,BloodMealMap,blood_meal,Brazil; Guatemala; Trinidad & Tobago,,culex nigripalpus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex pipiens,mosquito,confirmed,review,EFSA; lit_review; lit_review,8,species,FALSE,Culex pipiens,species,FALSE,42,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Czechia; Egypt; Iran; Israel; Kenya; Russia; Serbia; Unites States,,culex pipiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex poicilipes,mosquito,confirmed,review,EFSA; lit_review; lit_review,6,species,FALSE,Culex poicilipes,species,FALSE,3,Culex poicilipes,VectorMap,BloodMealMap,blood_meal,Kenya; Senegal; Uganda,,culex poicilipes,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex quinquefasciatus,mosquito,probable,review,EFSA; lit_review,5,species,FALSE,Culex quinquefasciatus,species,FALSE,81,Culex quinquefasciatus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Australia; Brazil; Ecuador; Grenada; Guatemala; India; Iran; Japan; Kenya; Mexico; Nigeria; Pakistan; Singapore; Tanzania; Unites States,,culex quinquefasciatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex salinarius,mosquito,candidate,review,lit_review,1,species,FALSE,Culex salinarius,species,FALSE,1,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex tarsalis,mosquito,probable,review,EFSA; lit_review,2,species,FALSE,Culex tarsalis,species,FALSE,8,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex theileri,mosquito,probable,review,lit_review,2,species,FALSE,Culex theileri,species,FALSE,5,Culex theileri,VectorMap,BloodMealMap,blood_meal,ESP; Iran; South Africa,,culex theileri,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex tritaeniorhynchus,mosquito,probable,review,EFSA; lit_review; lit_review,4,species,FALSE,Culex tritaeniorhynchus,species,FALSE,12,Culex tritaeniorhynchus,VectorMap,BloodMealMap,blood_meal,India; Iran; Japan; Malaysia; Pakistan; Senegal; Singapore,,culex tritaeniorhynchus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex univittatus,mosquito,probable,review,lit_review,2,species,FALSE,Culex univittatus,species,FALSE,10,Culex univittatus,VectorMap,BloodMealMap,blood_meal,Egypt; Kenya; Senegal; Uganda,,culex univittatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culiseta inornata,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Culiseta inornata,species,FALSE,1,Culiseta inornata,VectorMap,BloodMealMap,blood_meal,Unites States,,culiseta inornata,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,mansonia africana,mosquito,probable,review,lit_review,2,species,FALSE,Mansonia africana,species,FALSE,12,Mansonia africana,VectorMap,BloodMealMap,blood_meal,Kenya; Tanzania; Uganda,,mansonia africana,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,mansonia uniformis,mosquito,probable,review,lit_review,3,infraspecific,FALSE,Mansonia uniformis,species,FALSE,10,Mansonia uniformis,VectorMap,BloodMealMap,blood_meal,Australia; Kenya; Nigeria; Tanzania; Uganda,,mansonia uniformis,disease_host_vector_derived,exact_normalized_vector_name,TRUE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,psorophora ferox,mosquito,probable,review,lit_review,1,species,FALSE,Psorophora ferox,species,FALSE,8,Psorophora ferox,VectorMap,BloodMealMap,blood_meal,Brazil; Unites States,,psorophora ferox,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Homo sapiens,9606,,,,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus appendiculatus,tick,weak,review,lit_review,1,species,FALSE,Rhipicephalus appendiculatus,species,FALSE,1,Rhipicephalus appendiculatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,rhipicephalus appendiculatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,aedes aegypti,mosquito,probable,review,EFSA; lit_review,7,species,FALSE,Aedes aegypti,species,FALSE,1,Aedes aegypti,VectorMap,BloodMealMap,blood_meal,Kenya,,aedes aegypti,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,aedes mcintoshi,mosquito,confirmed,review,lit_review,4,species,FALSE,Aedes mcintoshi,species,FALSE,2,Aedes mcintoshi,VectorMap,BloodMealMap,blood_meal,Kenya,,aedes mcintoshi,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,aedes ochraceus,mosquito,probable,review,lit_review,1,species,FALSE,Aedes ochraceus,species,FALSE,2,Aedes ochraceus,VectorMap,BloodMealMap,blood_meal,Kenya; Senegal,,aedes ochraceus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,aedes sollicitans,mosquito,probable,review,lit_review,1,species,FALSE,Aedes sollicitans,species,FALSE,1,Aedes sollicitans,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes sollicitans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,aedes sudanensis,mosquito,candidate,review,lit_review,1,species,FALSE,Aedes sudanensis,species,FALSE,1,Aedes sudanensis,VectorMap,BloodMealMap,blood_meal,Kenya,,aedes sudanensis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,aedes vexans,mosquito,probable,field+lab,EFSA; lit_review,4,species,FALSE,Aedes vexans,species,FALSE,10,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Senegal; Serbia; Switzerland; Unites States,,aedes vexans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,amblyomma variegatum,tick,weak,review,lit_review,1,species,FALSE,Amblyomma variegatum,species,FALSE,42,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Benin; Burkina Faso; Congo, The Democratic Republic of The; Cote D'Ivoire; Gabon; Guinea-Bissau; Kenya; Mali; Rwanda; Senegal; Sudan; Uganda; Zambia",,amblyomma variegatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,anopheles coustani,mosquito,candidate,review,EFSA; lit_review,5,species,FALSE,Anopheles coustani,species,FALSE,6,Anopheles coustani,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Kenya,,anopheles coustani,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,anopheles funestus,mosquito,weak,review,lit_review,1,species,FALSE,Anopheles funestus,species,FALSE,4,Anopheles funestus,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Kenya,,anopheles funestus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,anopheles gambiae,mosquito,candidate,review,lit_review,1,species,FALSE,Anopheles gambiae,species,FALSE,5,Anopheles gambiae,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Kenya,,anopheles gambiae,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,anopheles pharoensis,mosquito,candidate,review,lit_review,1,species,FALSE,Anopheles pharoensis,species,FALSE,2,Anopheles pharoensis,VectorMap,BloodMealMap,blood_meal,Kenya; Senegal,,anopheles pharoensis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex annulioris,mosquito,weak,review,lit_review,1,species,FALSE,Culex annulioris,species,FALSE,1,Culex annulioris,VectorMap,BloodMealMap,blood_meal,Kenya,,culex annulioris,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex antennatus,mosquito,candidate,review,EFSA; lit_review; lit_review,5,species,FALSE,Culex antennatus,species,FALSE,1,Culex antennatus,VectorMap,BloodMealMap,blood_meal,Senegal,,culex antennatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex neavei,mosquito,candidate,review,lit_review,2,species,FALSE,Culex neavei,species,FALSE,1,Culex neavei,VectorMap,BloodMealMap,blood_meal,Kenya,,culex neavei,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex pipiens,mosquito,confirmed,review,EFSA; lit_review; lit_review,8,species,FALSE,Culex pipiens,species,FALSE,9,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Iran; Kenya,,culex pipiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex poicilipes,mosquito,confirmed,review,EFSA; lit_review; lit_review,6,species,FALSE,Culex poicilipes,species,FALSE,1,Culex poicilipes,VectorMap,BloodMealMap,blood_meal,Senegal,,culex poicilipes,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex quinquefasciatus,mosquito,probable,review,EFSA; lit_review,5,species,FALSE,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Brazil,,culex quinquefasciatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex salinarius,mosquito,candidate,review,lit_review,1,species,FALSE,Culex salinarius,species,FALSE,1,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex tarsalis,mosquito,probable,review,EFSA; lit_review,2,species,FALSE,Culex tarsalis,species,FALSE,2,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex theileri,mosquito,probable,review,lit_review,2,species,FALSE,Culex theileri,species,FALSE,2,Culex theileri,VectorMap,BloodMealMap,blood_meal,ESP; Iran,,culex theileri,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Rift Valley fever,rift valley fever,Ovis aries,9940,mammalia,artiodactyla,bovidae,1,Phlebovirus riftense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex tritaeniorhynchus,mosquito,probable,review,EFSA; lit_review; lit_review,4,species,FALSE,Culex tritaeniorhynchus,species,FALSE,1,Culex tritaeniorhynchus,VectorMap,BloodMealMap,blood_meal,Senegal,,culex tritaeniorhynchus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
