disease_name,species_name,tax_id,species_role,disease_has_vector_rows,in_current_role_review_scope,in_gibb_etal,in_empres_i,priority_prototype_status,source_pathogens,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,vector_group,vector_taxon_rank,vector_join_key,vector_role_assignment,vector_role_confidence,vector_role_needs_manual_review,vector_role_assignment_status,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,best_evidence_level,best_evidence_basis,vector_record_sources,bites_humans,bites_humans_basis,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,taxonomy_caution
West Nile fever,Vicugna pacos,30538,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,Vulpes vulpes,9627,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,mammalia,carnivora,canidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,Zenaida macroura,47245,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,aves,columbiformes,columbidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,acomys cahirinus,10068,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,acomys dimidiatus,60744,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,aethomys kaiseri,253247,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,alcedo atthis,36245,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,babyrousa babyrussa,41806,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,burhinus oedicnemus,85105,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,cercopithecus nictitans,36228,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,clamator glandarius,78203,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,corvus tristis,1196314,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,crocidura olivieri,214449,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,ctenodactylus gundi,10166,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,dama dama,30532,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,dasymys incomtus,71173,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,dipodillus dasyurus,723804,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,elephas maximus,9783,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,emberiza calandra,460200,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,eulemur fulvus,13515,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,galagoides demidoff,89672,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,gerbillus pyramidum,298882,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,giraffa camelopardalis,9894,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,hesperosciurus griseus,53278,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,lemur catta,9447,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,lepilemur edwardsi,122230,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,lepilemur mustelinus,9453,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,lepus californicus,48087,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,macaca sinica,9552,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,microtus guentheri,269655,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,millardia meltada,121583,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,mops condylurus,258863,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,myotis lucifugus,59463,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,myotis septentrionalis,258941,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,neophron percnopterus,33608,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,oreamnos americanus,34873,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,perodicticus potto,9472,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,propithecus coquereli,379532,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,propithecus verreauxi,34825,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,pteropus rufus,196297,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,pteropus scapulatus,94117,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,rangifer tarandus,9870,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,rhinoceros unicornis,9809,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,sekeetamys calurus,298884,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,spermophilus citellus,9997,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,talpa romana,52886,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,tamias striatus,45474,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,tamiasciurus hudsonicus,10009,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,tatera indica,186471,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,thallomys nigricauda,371826,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,tringa ochropus,261960,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
West Nile fever,zapus hudsonius,160400,host,TRUE,TRUE,TRUE,TRUE,prototype,Orthoflavivirus nilense,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,aedes aegypti,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes aegypti,main_vector,high,FALSE,draft_source_backed,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,blood_meal,mixed,mixed,no,primary_vector|urban_vector,mixed_or_debated_evidence|population_dependent|strain_dependent,FALSE
Yellow fever,aedes africanus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes africanus,sylvatic_vector,high,TRUE,draft_source_backed,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,blood_meal,competent,yes,,primary_vector|sylvatic_vector,,FALSE
Yellow fever,aedes albopictus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes albopictus,,,,,TRUE,TRUE,TRUE,confirmed,lab,lit_review,TRUE,blood_meal,mixed,mixed,no,bridge_vector,,FALSE
Yellow fever,aedes bromeliae,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes bromeliae,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,bridge_vector|semidomestic_vector,,FALSE
Yellow fever,aedes centropunctatus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes centropunctatus,,,,,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
Yellow fever,aedes dalzieli,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes dalzieli,,,,,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
Yellow fever,aedes furcifer,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes furcifer,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,yes,bridge_vector|primary_vector|semidomestic_vector|sylvatic_vector,field_detection_only,FALSE
Yellow fever,aedes furcifer taylori,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,infraspecific,aedes furcifer taylori,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,primary_vector|sylvatic_vector,,FALSE
Yellow fever,aedes keniensis,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes keniensis,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,bridge_vector,,FALSE
Yellow fever,aedes luteocephalus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes luteocephalus,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,primary_vector|semidomestic_vector|sylvatic_vector,,FALSE
Yellow fever,aedes mcintoshi,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes mcintoshi,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,yes,,field_detection_only,FALSE
Yellow fever,aedes metallicus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes metallicus,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,FALSE,,competent,yes,,primary_vector|sylvatic_vector,,FALSE
Yellow fever,aedes opok,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes opok,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,primary_vector|sylvatic_vector,,FALSE
Yellow fever,aedes scapularis,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes scapularis,,,,,TRUE,TRUE,TRUE,candidate,field,lit_review,TRUE,blood_meal,unclear,,yes,secondary_vector,,FALSE
Yellow fever,aedes simpsoni,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes simpsoni,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,sylvatic_vector,,FALSE
Yellow fever,aedes simpsoni complex,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,complex,aedes simpsoni complex,,,,,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,,FALSE
Yellow fever,aedes taeniorhynchus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes taeniorhynchus,,,,,TRUE,TRUE,TRUE,candidate,field,lit_review,TRUE,blood_meal,unclear,,yes,secondary_vector,,FALSE
Yellow fever,aedes taylori,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes taylori,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,blood_meal,competent,yes,,primary_vector|sylvatic_vector,,FALSE
Yellow fever,aedes vittatus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,aedes vittatus,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,blood_meal,competent,yes,,bridge_vector|primary_vector|sylvatic_vector,,FALSE
Yellow fever,anopheles funestus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,anopheles funestus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,yes,,field_detection_only,FALSE
Yellow fever,haemagogus capricorni,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,haemagogus capricorni,,,,,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,,sylvatic_vector,,FALSE
Yellow fever,haemagogus equines,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,haemagogus equines,,,,,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,,sylvatic_vector,,FALSE
Yellow fever,haemagogus janthinomys,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,haemagogus janthinomys,sylvatic_vector,high,TRUE,draft_source_backed,TRUE,TRUE,TRUE,confirmed,field,lit_review,TRUE,blood_meal,competent,yes,yes,primary_vector|sylvatic_vector,,FALSE
Yellow fever,haemagogus leucocelaenus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,haemagogus leucocelaenus,sylvatic_vector,high,TRUE,draft_source_backed,TRUE,TRUE,TRUE,confirmed,field,lit_review,TRUE,blood_meal,competent,yes,yes,primary_vector|sylvatic_vector,,FALSE
Yellow fever,haemagogus mesodentatus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,haemagogus mesodentatus,,,,,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,,sylvatic_vector,,FALSE
Yellow fever,haemagogus spegazzinii,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,haemagogus spegazzinii,,,,,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,,sylvatic_vector,,FALSE
Yellow fever,sabethes albipivus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,sabethes albipivus,,,,,TRUE,FALSE,FALSE,confirmed,review,lit_review,,,,,,,,FALSE
Yellow fever,sabethes chloropterus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,sabethes chloropterus,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,blood_meal,competent,yes,yes,secondary_vector|sylvatic_vector,,FALSE
Yellow fever,sabethes cyaneus,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,sabethes cyaneus,,,,,TRUE,FALSE,FALSE,probable,review,lit_review,,,,,,,,FALSE
Yellow fever,sabethes soperi,,vector,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,,,,,,mosquito,species,sabethes soperi,,,,,TRUE,FALSE,FALSE,probable,review,lit_review,,,,,,,,FALSE
Yellow fever,Alouatta,9501,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Alouatta caraya,9502,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,atelidae,Antibodies; Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Alouatta guariba,182256,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,atelidae,Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Alouatta guariba,183328,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,atelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Alouatta sara,121123,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,atelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Alouatta seniculus,9503,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,atelidae,Antibodies; Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Aotus azarae,30591,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Artibeus jamaicensis,9417,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Artibeus lituratus,27634,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Ateles geoffroyi,9509,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,atelidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Bradypus tridactylus,9354,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,pilosa,bradypodidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Callicebus,116962,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Callicebus nigrifrons,867334,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,pitheciidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Callicebus personatus,70814,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,pitheciidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Callithrix,9485,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Callithrix geoffroyi,52231,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,callitrichidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Callithrix jacchus,9483,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,callitrichidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Callithrix penicillata,57378,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,primates,callitrichidae,Antibodies; Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Carollia perspicillata,40233,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Yellow fever,Cebus,9517,host,TRUE,TRUE,TRUE,FALSE,priority,Orthoflavivirus flavi,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
