Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i,modelling_scope_status,modelling_scope_reason,Host_raw,host_name_cleaning_method,source_database,source_assoc_id,source_host_flag_id,host_taxonomy_ready,host_taxonomy_flag,is_human_host,is_model_or_lab_host,is_domestic_or_livestock_hint,host_network_source,source_table,possible_cross_source_duplicate_flag,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,match_review_flag,shared_species_proxy_flag,match_review_notes,host_count_for_analysis_unit,host_count_flag
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),132585,Anser brachyrhynchus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Anser brachyrhynchus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),132586,Anser erythropus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Anser erythropus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),132587,Anser fabalis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Anser fabalis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),135437,Icteria virens,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,icteridae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Icteria virens,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),135627,Columba guinea,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,columbidae,columbiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Columba guinea,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),135635,spilopelia senegalensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,,,,,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,spilopelia senegalensis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),140445,Lophura leucomelanos,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phasianidae,galliformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Lophura leucomelanos,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),142474,Geothlypis tolmiei,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,parulidae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Geothlypis tolmiei,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),146614,Phalacrocorax capensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,phalacrocoracidae,suliformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Phalacrocorax capensis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),146616,Leucocarbo bougainvilliorum,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,,,,,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Leucocarbo bougainvilliorum,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),148594,Falco naumanni,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,falconidae,falconiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Falco naumanni,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),152276,Amazona oratrix,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,psittacidae,psittaciformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Amazona oratrix,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),156757,Buteo swainsoni,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,accipitridae,accipitriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Buteo swainsoni,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),158052,Pica hudsonia,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,corvidae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Pica hudsonia,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),159581,Catharus fuscescens,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,turdidae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Catharus fuscescens,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),161648,Bombycilla cedrorum,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,bombycillidae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Bombycilla cedrorum,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),161676,Numenius phaeopus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,scolopacidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Numenius phaeopus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),161680,Limosa limosa,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,scolopacidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Limosa limosa,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),161928,Arctocephalus australis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,otariidae,carnivora,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Arctocephalus australis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),161932,Otaria byronia,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,otariidae,carnivora,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Otaria byronia,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),167043,crocidura lasiura,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,,,,,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,crocidura lasiura,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),171269,Tringa glareola,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,scolopacidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Tringa glareola,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),171271,Tringa totanus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,scolopacidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Tringa totanus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),171273,Pluvialis squatarola,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,charadriidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Pluvialis squatarola,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),172680,Chlamydotis undulata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,otididae,otidiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Chlamydotis undulata,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),176066,Myiopsitta monachus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,psittacidae,psittaciformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Myiopsitta monachus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),177147,Streptopelia decaocto,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,columbidae,columbiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Streptopelia decaocto,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),179808,Larus crassirostris,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,laridae,charadriiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Larus crassirostris,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),182947,Parkesia noveboracensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,parulidae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Parkesia noveboracensis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),183522,Contopus sordidulus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,tyrannidae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Contopus sordidulus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),183525,Empidonax difficilis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,tyrannidae,passeriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Empidonax difficilis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),183721,crocidura shantungensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,,,,,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,crocidura shantungensis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),184711,Branta leucopsis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Branta leucopsis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),184712,Branta bernicla,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Branta bernicla,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),185689,Haematopus ater,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,haematopodidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Haematopus ater,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),188373,Ardea purpurea,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,ardeidae,pelecaniformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ardea purpurea,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),188375,Ardeola bacchus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,ardeidae,pelecaniformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ardeola bacchus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),188379,Egretta garzetta,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,ardeidae,pelecaniformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Egretta garzetta,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Alphainfluenzavirus influenzae (H5N1),2955291,High,Influenza (H5N1 avian influenza),189533,Aythya affinis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Aythya affinis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
