raw_host_label,source_field,scientific_name_clean,host_binomial,host_infraspecific_epithet,host_authorship_year_suffix,host_canonicalization_flag,review_bucket,package_check_target,suggested_who_host,fuzzy_score,reason_flag,row_count
Gazella granti (Grant's gazelle),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Gazella granti brighti,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Gazella thomsoni,verbatim_host_name,,Gazella thomsoni,,,,package_candidate_check,TRUE,,0.4375,verbatim_binomial_candidate,1
Genetta,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Genetta #3904,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Genetta felina,verbatim_host_name,,Genetta felina,,,,package_candidate_check,TRUE,,0.7142857142857143,verbatim_binomial_candidate,1
Genetta rubiginosa rubiginosa,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Genetta rubiginosa zuluensis,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Genetta subignosa,verbatim_host_name,,Genetta subignosa,,,,package_candidate_check,TRUE,,0.5882352941176471,verbatim_binomial_candidate,1
Genetta tigrina erlangeri,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Geochelone pardalis (tortoise),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Gerbil,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Gerbillurus vallinus,verbatim_host_name,,Gerbillurus vallinus,,,,package_candidate_check,TRUE,,0.55,verbatim_binomial_candidate,1
Gerbils,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Glaucomys sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Gopherus agassizii,verbatim_host_name,,Gopherus agassizii,,,,package_candidate_check,TRUE,,0.5,verbatim_binomial_candidate,1
Gopherus polyphemus and its burrows,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Grammomys macmillani,verbatim_host_name,,Grammomys macmillani,,,,package_candidate_check,TRUE,,0.55,verbatim_binomial_candidate,1
Grass Mouse; Arvicathus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
"Grasshopper sparrow, Ammodrammus savannarum",verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Gray Digger,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Ground sq.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Guttera edouardi sethsmithi,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Gyps coprotheres roosting ledge,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Hapsidophrys lineatus,verbatim_host_name,,Hapsidophrys lineatus,,,,package_candidate_check,TRUE,,0.5238095238095238,verbatim_binomial_candidate,1
Hare (Lepus sp.),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Harvey's red forest duiker,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Heliosciurus lucifer,verbatim_host_name,,Heliosciurus lucifer,,,,package_candidate_check,TRUE,,0.6363636363636364,verbatim_binomial_candidate,1
Helogale sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Hemiech,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Herpestes,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Herpestes birmanicus,verbatim_host_name,,Herpestes birmanicus,,,,package_candidate_check,TRUE,,0.6,verbatim_binomial_candidate,1
Herpestes caffer (large grey mongoose),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Herpestes ichneumon numidicus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Herpestes sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Herpestes urva,verbatim_host_name,,Herpestes urva,,,,package_candidate_check,TRUE,,0.4666666666666667,verbatim_binomial_candidate,1
Herpestes; Rhynchogale melleri,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Heterohyrax,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Heterohyrax brucei bocagei,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Heterohyrax brucei hoogstraali,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Heterohyrax brucei hoogstraali (hyrax),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Hippopotamus amphibius,verbatim_host_name,,Hippopotamus amphibius,,,,package_candidate_check,TRUE,,0.4545454545454546,verbatim_binomial_candidate,1
Hippotragis burchelli wahlbergi (zebra),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Hippotragus equinus langheldi,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Hirundo spilodera,verbatim_host_name,,Hirundo spilodera,,,,package_candidate_check,TRUE,,0.5294117647058824,verbatim_binomial_candidate,1
Hyaena hyaena,verbatim_host_name,,Hyaena hyaena,,,,package_candidate_check,TRUE,,0.4285714285714286,verbatim_binomial_candidate,1
Hyaena hyanea,verbatim_host_name,,Hyaena hyanea,,,,package_candidate_check,TRUE,,0.4444444444444444,verbatim_binomial_candidate,1
Hybomys univittatus,verbatim_host_name,,Hybomys univittatus,,,,package_candidate_check,TRUE,,0.6,verbatim_binomial_candidate,1
Hylochoerus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Hylochoerus itiuriensis,verbatim_host_name,,Hylochoerus itiuriensis,,,,package_candidate_check,TRUE,,0.5217391304347826,verbatim_binomial_candidate,1
Hylochoerus ituriensis,verbatim_host_name,,Hylochoerus ituriensis,,,,package_candidate_check,TRUE,,0.56,verbatim_binomial_candidate,1
Hylochoerus meinertzhageni ituriensis (black forest pig),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Hylomys suillus,verbatim_host_name,,Hylomys suillus,,,,package_candidate_check,TRUE,,0.5555555555555556,verbatim_binomial_candidate,1
Hyposhera amauropteryx camarunensis,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Ichneumia albicauda albicauda,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Isothrix sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Jack Rabbit,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Jack Rabbit_Lepus w. washingtonii,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Jaculus orientalis,verbatim_host_name,,Jaculus orientalis,,,,package_candidate_check,TRUE,,0.6111111111111112,verbatim_binomial_candidate,1
Jaculus orientalis orientalis,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
K. b. martensi,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Kipulu',verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Kobus kob thomasi (kob),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Kobus thomasi,verbatim_host_name,,Kobus thomasi,,,,package_candidate_check,TRUE,,0.4,verbatim_binomial_candidate,1
Kobus vardoni,verbatim_host_name,,Kobus vardoni,,,,package_candidate_check,TRUE,,0.4,verbatim_binomial_candidate,1
Lacerta lepida pater,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
"Lagurus c. pauperrimus, Sagebrush Vole",verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Latham's Cat,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Leggada bella,verbatim_host_name,,Leggada bella,,,,package_candidate_check,TRUE,,0.47058823529411764,verbatim_binomial_candidate,1
Leggada sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lemniscomys barbarus,verbatim_host_name,,Lemniscomys barbarus,,,,package_candidate_check,TRUE,,0.55,verbatim_binomial_candidate,1
Lemniscomys macculus,verbatim_host_name,,Lemniscomys macculus,,,,package_candidate_check,TRUE,,0.55,verbatim_binomial_candidate,1
Lemniscomys sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lemniscomys striatus (Masai striped grass-mouse),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lemniscomys striatus massaicus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lemniscomys striatus nest,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lemniscomys striatus striatus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Leptonycteris nivalis,verbatim_host_name,,Leptonycteris nivalis,,,,package_candidate_check,TRUE,,0.5238095238095238,verbatim_binomial_candidate,1
Lepus c. walla walla,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lepus sp. (hare),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lepus sp. (jackrabbit).,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lepus texanus campanius,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lepus whytei,verbatim_host_name,,Lepus whytei,,,,package_candidate_check,TRUE,,0.5333333333333333,verbatim_binomial_candidate,1
Lichtenstein's hartebeeste,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Limnotragus spekei,verbatim_host_name,,Limnotragus spekei,,,,package_candidate_check,TRUE,,0.5555555555555556,verbatim_binomial_candidate,1
Lophuromys aquila,verbatim_host_name,,Lophuromys aquila,,,,package_candidate_check,TRUE,,0.631578947368421,verbatim_binomial_candidate,1
Lutra maculicollis,verbatim_host_name,,Lutra maculicollis,,,,package_candidate_check,TRUE,,0.38888888888888884,verbatim_binomial_candidate,1
Lutra maculicollis (otter),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lycaon sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Lygosoma guineensis,verbatim_host_name,,Lygosoma guineensis,,,,package_candidate_check,TRUE,,0.4736842105263158,verbatim_binomial_candidate,1
M. soricoides Jenkins,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Macroscelidae sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Macroscelides proboscideus,verbatim_host_name,,Macroscelides proboscideus,,,,package_candidate_check,TRUE,,0.46153846153846156,verbatim_binomial_candidate,1
Madoqua kirki hindi,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Manis giganteus (pangolin),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Manis gigantica,verbatim_host_name,,Manis gigantica,,,,package_candidate_check,TRUE,,0.5333333333333333,verbatim_binomial_candidate,1
Manis tricuspis (pangolin),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Marmot (Marmota f. flaviventris),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Marmota flaviventer,verbatim_host_name,,Marmota flaviventer,,,,package_candidate_check,TRUE,,0.5263157894736843,verbatim_binomial_candidate,1
Marmota flaviventris nosophora,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Marmota sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mehelya poensis,verbatim_host_name,,Mehelya poensis,,,,package_candidate_check,TRUE,,0.5454545454545454,verbatim_binomial_candidate,1
Mellivera capensis,verbatim_host_name,,Mellivera capensis,,,,package_candidate_check,TRUE,,0.6111111111111112,verbatim_binomial_candidate,1
Melochicla mentalis (fauvette),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Melocichla mentalis grandis,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mephitis elongata_civet cat,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Meriones persicus (Blanford) Persian jird,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Meriones shawi grandis,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Meriones shawi shawi,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Meriones shawi shawi (jird),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Meriones sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Metachirus nudicaudata,verbatim_host_name,,Metachirus nudicaudata,,,,package_candidate_check,TRUE,,0.4545454545454546,verbatim_binomial_candidate,1
Microgale dobsoni Thomas,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Microgale parvula Grandidier,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Micropotamogale ruwenzorii,verbatim_host_name,,Micropotamogale ruwenzorii,,,,package_candidate_check,TRUE,,0.46153846153846156,verbatim_binomial_candidate,1
Microtis transcaspicus Satunin,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Microtis transcaspicus Satunin Middle East vole,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Microtus socialis (Pallas),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Microtus socialis (Pallas) Social vole,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Microtus townsendi ssp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Microtus townsendii,verbatim_host_name,,Microtus townsendii,,,,package_candidate_check,TRUE,,0.631578947368421,verbatim_binomial_candidate,1
Mimitellus ?moloneyi (bat),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Miniopterus sp. and another 'bat',verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mionectes oleagineus (Ochre-bellied flycatcher),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mirafra rufocinnamomea,verbatim_host_name,,Mirafra rufocinnamomea,,,,package_candidate_check,TRUE,,0.4545454545454546,verbatim_binomial_candidate,1
Monodelphis brevicaudata,verbatim_host_name,,Monodelphis brevicaudata,,,,package_candidate_check,TRUE,,0.5833333333333333,verbatim_binomial_candidate,1
Monodelphis scalops,verbatim_host_name,,Monodelphis scalops,,,,package_candidate_check,TRUE,,0.5714285714285714,verbatim_binomial_candidate,1
Monodelphis sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Monticola gularis,verbatim_host_name,,Monticola gularis,,,,package_candidate_check,TRUE,,0.5,verbatim_binomial_candidate,1
Mungos mungo (banded mongoose),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mungos mungo talboti,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mus domestica,verbatim_host_name,,Mus domestica,,,,package_candidate_check,TRUE,,0.46153846153846156,verbatim_binomial_candidate,1
Mus minutoides,verbatim_host_name,,Mus minutoides,,,,package_candidate_check,TRUE,,0.5,verbatim_binomial_candidate,1
Must rat,verbatim_host_name,,Must rat,,,,package_candidate_check,TRUE,,0.625,verbatim_binomial_candidate,1
Mustela,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mustela numidica,verbatim_host_name,,Mustela numidica,,,,package_candidate_check,TRUE,,0.6875,verbatim_binomial_candidate,1
Mustella sp.,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Mydaus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Myomax cauui,verbatim_host_name,,Myomax cauui,,,,package_candidate_check,TRUE,,0.4444444444444444,verbatim_binomial_candidate,1
Myomys/Aethomys chrysophilus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Myonax,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Myotis californicus pallidus,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Myrmecochicla arnotti,verbatim_host_name,,Myrmecochicla arnotti,,,,package_candidate_check,TRUE,,0.4782608695652174,verbatim_binomial_candidate,1
Mytosis velifer,verbatim_host_name,,Mytosis velifer,,,,package_candidate_check,TRUE,,0.5,verbatim_binomial_candidate,1
Naia flava (Cape cobra),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Naja,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Naja melanolenca,verbatim_host_name,,Naja melanolenca,,,,package_candidate_check,TRUE,,0.5454545454545454,verbatim_binomial_candidate,1
Natricteres olivacea olivacea,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Neotis caffra,verbatim_host_name,,Neotis caffra,,,,package_candidate_check,TRUE,,0.5384615384615384,verbatim_binomial_candidate,1
Neotis caffra jacksoni,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Neotis cafra,verbatim_host_name,,Neotis cafra,,,,package_candidate_check,TRUE,,0.5833333333333333,verbatim_binomial_candidate,1
Neotis cafra (bird),verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
Neotis cafra denhami,verbatim_host_name,,,,,,drop_from_species_level,FALSE,,,drop_from_species_level,1
