analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,source_pathogens,in_current_role_review_scope,in_gibb_etal,in_empres_i,taxonomy_caution
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Alexandromys fortis,100897,mammalia,rodentia,cricetidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Apodemus agrarius,39030,mammalia,rodentia,muridae,Isolation/Observation; Not specified; PCR/Sequencing,reservoir_host,high,FALSE,draft_source_backed,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Apodemus chejuensis,754351,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Apodemus peninsulae,105297,mammalia,rodentia,muridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Bandicota indica,456472,mammalia,rodentia,muridae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Clethrionomys rutilus,537920,mammalia,rodentia,cricetidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Cnephaeus,3371021,,,,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Cricetulus barabensis,10029,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Crocidura russula,36802,mammalia,eulipotyphla,soricidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Homo sapiens,9606,,,,Antibodies; Isolation/Observation; Not specified; PCR/Sequencing,incidental_host,high,FALSE,draft_source_backed,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Micromys minutus,13151,mammalia,rodentia,muridae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Mus musculus,10090,mammalia,rodentia,muridae,Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Myospalax psilurus,146129,mammalia,rodentia,spalacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Niviventer,1571109,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Niviventer confucianus,248811,mammalia,rodentia,muridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Peromyscus californicus,42520,mammalia,rodentia,cricetidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Peromyscus maniculatus,10042,mammalia,rodentia,cricetidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Rattus losea,69075,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Rattus nitidus,508668,mammalia,rodentia,muridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Rattus norvegicus,10116,mammalia,rodentia,muridae,Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Rattus rattus,10117,mammalia,rodentia,muridae,Isolation/Observation; Not specified,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Rattus tanezumi,35732,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Rhinolophus ferrumequinum,59479,mammalia,chiroptera,rhinolophidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),Tscherskia triton,329627,mammalia,rodentia,cricetidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),bandicota bengalensis,69079,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),crocidura lasiura,167043,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),neotoma cinerea,105147,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),neotoma mexicana,105149,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),peromyscus difficilis,97207,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),rattus exulans,34854,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthohantavirus hantanense,TRUE,TRUE,FALSE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Callithrix jacchus,9483,mammalia,primates,callitrichidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Canis lupus,9615,mammalia,carnivora,canidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Cercocebus atys,9531,mammalia,primates,cercopithecidae,PCR/Sequencing,spillover_host,medium,TRUE,draft_source_backed,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Cercopithecus ascanius,36223,mammalia,primates,cercopithecidae,Antibodies; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Chlorocebus aethiops,9534,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Cricetomys gambianus,10085,mammalia,rodentia,nesomyidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Cynomys ludovicianus,45480,mammalia,rodentia,sciuridae,PCR/Sequencing,amplifying_host,medium,TRUE,draft_source_backed,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Didelphis marsupialis,9268,mammalia,didelphimorphia,didelphidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Funisciurus anerythrus,1235483,mammalia,rodentia,sciuridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Gorilla gorilla,9593,mammalia,primates,hominidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Homo sapiens,9606,,,,Isolation/Observation; Not specified; PCR/Sequencing,amplifying_host,high,FALSE,draft_source_backed,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Hylobates lar,9580,mammalia,primates,hylobatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Macaca fascicularis,9541,mammalia,primates,cercopithecidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Macaca mulatta,9544,mammalia,primates,cercopithecidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Macaca nemestrina,9545,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Marmota monax,9995,mammalia,rodentia,sciuridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Monodelphis domestica,13616,mammalia,didelphimorphia,didelphidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Myrmecophaga tridactyla,71006,mammalia,pilosa,myrmecophagidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Nasua nasua,9651,mammalia,carnivora,procyonidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Pan troglodytes,37012,mammalia,primates,hominidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Pan troglodytes,9598,mammalia,primates,hominidae,Antibodies; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Saimiri sciureus,9521,mammalia,primates,cebidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Semnopithecus entellus,88029,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),Trachypithecus cristatus,122765,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),allenopithecus nigroviridis,54135,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),atherurus africanus,192881,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),cercocebus galeritus,9532,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),cercopithecus hamlyni,9536,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),cercopithecus mona,36226,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),cercopithecus nictitans,36228,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),cercopithecus petaurista,100487,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),cercopithecus pogonias,102108,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),chinchilla lanigera,34839,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),cricetomys emini,107265,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),funisciurus pyrropus,226680,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),heliosciurus gambianus,1235482,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),heliosciurus rufobrachium,1096448,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),piliocolobus badius,164648,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_15,Mpox (Monkeypox),Mpox (Monkeypox),praomys jacksoni,209866,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthopoxvirus monkeypox,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Artibeus lituratus,27634,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Bradypus tridactylus,9354,mammalia,pilosa,bradypodidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Bubalus bubalis,89462,mammalia,artiodactyla,bovidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Callithrix,9485,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Callithrix penicillata,57378,mammalia,primates,callitrichidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Cebus,9517,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Cebus olivaceus,37295,mammalia,primates,cebidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_18,Oropouche fever,Oropouche fever,Homo sapiens,9606,,,,Isolation/Observation; Not specified; PCR/Sequencing,amplifying_host,medium,TRUE,draft_needs_review,Orthobunyavirus oropoucheense,TRUE,TRUE,TRUE,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Acinonyx jubatus,32536,mammalia,carnivora,felidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Bandavirus dabieense,FALSE,FALSE,FALSE,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Anser,8847,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Bandavirus dabieense,FALSE,FALSE,FALSE,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Apodemus agrarius,129305,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Bandavirus dabieense,FALSE,FALSE,FALSE,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Apodemus agrarius,39030,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Bandavirus dabieense,FALSE,FALSE,FALSE,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bos taurus,9913,mammalia,artiodactyla,bovidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Bandavirus dabieense,FALSE,FALSE,FALSE,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Canis lupus,9615,mammalia,carnivora,canidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Bandavirus dabieense,FALSE,FALSE,FALSE,FALSE
