analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,species_role,sdm_needed_for_disease,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,vector_role_assignment,vector_role_confidence,vector_role_needs_manual_review,vector_role_assignment_status,sdm_available,sdm_species
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Peromyscus maniculatus,10042,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Peromyscus maniculatus
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Peromyscus pectoralis,97213,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Peromyscus truei,89101,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Peromyscus truei
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Reithrodontomys fulvescens,56213,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Reithrodontomys fulvescens
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Reithrodontomys megalotis,44234,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Reithrodontomys megalotis
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Sigmodon hispidus,42415,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Sigmodon hispidus
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Tamias minimus,45468,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Zygodontomys brevicauda,157541,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Zygodontomys brevicauda
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,callospermophilus lateralis,76772,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,chaetodipus hispidus,38665,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,clethrionomys gapperi,473866,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,microtus californicus,100895,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,microtus montanus,88450,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,microtus ochrogaster,79684,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,microtus pennsylvanicus,10058,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,oligoryzomys fulvescens,218825,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,oryzomys palustris,37020,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,peromyscus sonoriensis,2746888,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_19,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,tamias amoenus,64679,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Artibeus jamaicensis,9417,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Artibeus jamaicensis
master_2,Dengue,Dengue,Artibeus lituratus,27634,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Artibeus lituratus
master_2,Dengue,Dengue,Callithrix penicillata,57378,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Callithrix penicillata
master_2,Dengue,Dengue,Caluromys philander,70610,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Caluromys philander
master_2,Dengue,Dengue,Canis lupus,9615,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Canis lupus
master_2,Dengue,Dengue,Carollia brevicauda,138695,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Carollia brevicauda
master_2,Dengue,Dengue,Carollia perspicillata,40233,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Carollia perspicillata
master_2,Dengue,Dengue,Chlorocebus aethiops,9534,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Chlorocebus aethiops
master_2,Dengue,Dengue,Cynopterus brachyotis,58060,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Cynopterus brachyotis
master_2,Dengue,Dengue,Dermanura phaeotis,40229,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Dermanura phaeotis
master_2,Dengue,Dengue,Desmodus rotundus,9430,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Desmodus rotundus
master_2,Dengue,Dengue,Didelphis marsupialis,9268,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Didelphis marsupialis
master_2,Dengue,Dengue,Erythrocebus patas,9538,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Erythrocebus patas
master_2,Dengue,Dengue,Glossophaga mutica,2994998,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Glossophaga soricina,27638,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Glossophaga soricina
master_2,Dengue,Dengue,Homo sapiens,9606,host,no,amplifying_host,high,FALSE,draft_source_backed,,,,,FALSE,
master_2,Dengue,Dengue,Hylaeamys megacephalus,89099,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Macaca fascicularis,9541,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Macaca fascicularis
master_2,Dengue,Dengue,Macaca nemestrina,9545,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Macaca nemestrina
master_2,Dengue,Dengue,Marmosa demerarae,42719,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Marmosa demerarae
master_2,Dengue,Dengue,Marmosa murina,126295,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Marmosa murina
master_2,Dengue,Dengue,Marmosops parvidens,126298,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Mesomys hispidus,30627,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Molossus molossus,27622,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Molossus molossus
master_2,Dengue,Dengue,Molossus nigricans,2997257,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Molossus pretiosus,1982945,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Molossus rufus,124751,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Molossus rufus
master_2,Dengue,Dengue,Molossus sinaloae,58076,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Mus musculus,10090,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mus musculus
master_2,Dengue,Dengue,Myotis nigricans,153286,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Myotis nigricans
master_2,Dengue,Dengue,Natalus stramineus,155040,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Philander opossum,9272,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Philander opossum
master_2,Dengue,Dengue,Phyllostomus discolor,89673,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Pongo pygmaeus,9600,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Pongo pygmaeus
master_2,Dengue,Dengue,Proechimys cuvieri,128106,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Proechimys guyannensis,128105,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Pteropus alecto,9402,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Pteropus alecto
master_2,Dengue,Dengue,Rhogeessa tumida,153299,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Rhogeessa tumida
master_2,Dengue,Dengue,Rousettus leschenaultii,9408,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Rousettus leschenaultii
master_2,Dengue,Dengue,Scotophilus kuhlii,153297,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Scotophilus kuhlii
master_2,Dengue,Dengue,Sturnira lilium,27660,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,Sturnira parvidens,196700,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Sturnira parvidens
master_2,Dengue,Dengue,Trachypithecus cristatus,122765,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Trachypithecus cristatus
master_2,Dengue,Dengue,Trachypithecus obscurus,54181,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Trachypithecus obscurus
master_2,Dengue,Dengue,Tupaia glis,9395,host,no,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Tupaia glis
master_2,Dengue,Dengue,anoura geoffroyi,148021,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,artibeus cinereus,40224,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,dasyprocta leporina,42152,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,macaca sinica,9552,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,phyllostomus hastatus,9423,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,pteronotus davyi,94956,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,pteronotus parnellii,59476,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,pteropus scapulatus,94117,host,no,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_2,Dengue,Dengue,aedes aegypti,,vector,yes,,,,,primary_vector,high,FALSE,draft_source_backed,FALSE,
master_2,Dengue,Dengue,aedes albopictus,,vector,yes,,,,,candidate_vector,medium,TRUE,draft_needs_review,FALSE,
master_2,Dengue,Dengue,aedes cretinus,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes furcifer,,vector,yes,,,,,sylvatic_vector,medium,TRUE,draft_source_backed,FALSE,
master_2,Dengue,Dengue,aedes hensilli,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes japonicus,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes luteocephalus,,vector,yes,,,,,sylvatic_vector,medium,TRUE,draft_source_backed,FALSE,
master_2,Dengue,Dengue,aedes malayensis,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes mediovittatus,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes niveus,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes polynesiensis,,vector,yes,,,,,epidemic_vector,medium,TRUE,draft_source_backed,FALSE,
master_2,Dengue,Dengue,aedes pseudoscutellaris,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes scutellaris,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,aedes taylori,,vector,yes,,,,,sylvatic_vector,medium,TRUE,draft_source_backed,FALSE,
master_2,Dengue,Dengue,aedes vittatus,,vector,yes,,,,,,,,,FALSE,
master_2,Dengue,Dengue,culex quinquefasciatus,,vector,yes,,,,,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Akodon azarae,29095,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Akodon azarae
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Calomys,160457,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Calomys laucha,56211,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Calomys musculinus,56212,host,yes,reservoir_host,high,FALSE,draft_source_backed,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Homo sapiens,9606,host,yes,incidental_host,high,FALSE,draft_source_backed,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Mus musculus,10090,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mus musculus
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Necromys obscurus,399317,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,Oligoryzomys flavescens,218824,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,galictis cuja,470561,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_20,Argentine hemorrhagic fever,Argentine hemorrhagic fever,oxymycterus rufus,56230,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Acrocephalus dumetorum,68474,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Alces alces,9852,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Alces alces
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Alexandromys fortis,100897,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Alexandromys maximowiczii,470139,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Alexandromys maximowiczii,798066,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Alexandromys oeconomus,2162900,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Anas crecca,75839,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Anas platyrhynchos,8839,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Anthus trivialis,45804,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Apodemus agrarius,39030,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Apodemus agrarius
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Apodemus flavicollis,54292,host,optional,reservoir_host,medium,TRUE,draft_source_backed,,,,,TRUE,Apodemus flavicollis
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Apodemus speciosus,105296,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Apodemus sylvaticus,10129,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Apodemus sylvaticus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Bombycilla garrulus,125297,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Bos taurus,9913,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Bos taurus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Calliope calliope,229100,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Canis lupus,9612,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Canis lupus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Canis lupus,9615,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Canis lupus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Capra hircus,9925,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Capra hircus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Capreolus capreolus,9858,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Capreolus capreolus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Carduelis carduelis,37600,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Carpodacus erythrinus,175930,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Cervus elaphus,9860,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Cervus elaphus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Chloris chloris,37601,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Cinclus cinclus,127875,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Clethrionomys rutilus,537920,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Clethrionomys rutilus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Coloeus monedula,30423,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Columba livia,8932,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Corvus cornix,181096,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Cricetulus barabensis,329629,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Curruca curruca,43163,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Dendrocopos major,183177,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Emberiza citrinella,37595,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Equus caballus,9796,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Equus caballus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Erinaceus roumanicus,1052165,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Erinaceus roumanicus
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Ficedula hypoleuca,46689,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Fringilla coelebs,37598,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Fringilla montifringilla,36255,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Homo sapiens,9606,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Loxia curvirostra,64802,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Luscinia luscinia,391696,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_23,Tick-borne encephalitis,Tick-borne encephalitis,Macaca radiata,9548,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Macaca radiata
